deportista_id,nombre,genero,edad,altura,peso,equipo_id
541,Andrey Viktorovich Abramov,1,24,176,70,874
542,Nikolay Kuzmich Abramov,1,30,164,59,978
543,Pavel Sergeyevich Abramov,1,25,198,89,874
544,Sergey Mikhaylovich Abramov,1,34,180,94,874
545,Valery Aleksandrovich Abramov,1,23,173,61,978
546,Inna Vladimirovna Abramova,2,21,172,63,978
547,Nelli Mikhaylovna Abramova,2,24,171,60,978
548,Yekaterina Konstantinovna Abramova,2,23,167,65,874
549,Alen Abramovi,1,29,180,72,246
550,Dmitry Vladimirovich Abramovich,1,27,182,96,876
551,Aliyah Abrams,2,19,163,53,440
552,Colin Winston Abrams,1,32,180,70,440
553,John Charles Abrams,1,22,183,0,716
554,Benik Abramyan,1,31,186,115,395
555,Antnio da Cunha Meneses Martins Abrantes,1,20,176,68,816
556,Arnaldo Lus Isaas Abrantes,1,21,183,72,816
557,Arnaldo Joaquim Castro Abrantes,1,26,174,68,816
558,David Abrard,1,19,187,81,362
559,Tsvetelina Abrasheva,2,16,0,0,154
560,Amir Abrashi,1,22,172,70,1019
561,Thomas Abratis,1,26,184,73,399
562,Pawe Abratkiewicz,1,21,183,84,810
563,Diogo Ferreira Tribolet de Abreu,1,22,183,73,816
564,Eloy Abreu Morales,1,20,160,54,249
565,Glauclio Serro Abreu,1,26,185,75,138
566,Jos Filipe Abreu,1,20,159,64,816
567,Emilio Julio Abreu,1,22,0,0,783
568,Morais Santos Abreu,1,40,188,73,35
569,Paulo Francisco Joazeiro de Abreu,1,18,176,78,138
570,Pedro Abreu Pascal,1,23,200,88,249
571,Rubn Abreu Rivero,1,24,177,71,1128
572,Rui Pinto de Abreu,1,15,177,64,816
573,Franck Abrial,1,24,174,68,362
574,rika Abril Surez,2,34,164,52,225
575,Laura Valentina Abril Restrepo,2,22,162,50,225
576,Alejandro lex Abrines Redondo,1,23,198,93,982
577,Knut Richard brink,1,23,0,0,1012
578,Bourhan Abro,1,21,180,70,287
579,Anastasiya Aleksandrovna Abrosimova,2,26,164,51,874
580,Svetlana Olegovna Abrosimova,2,20,188,77,874
581,Elisabeta Abrudeanu,2,26,0,0,861
582,Saypulla Atavovich Absaidov,1,22,168,68,978
583,Julien Absalon,1,23,180,68,362
584,Ayele Abshero Biza,1,21,168,62,332
585,Brian Kenneth Abshire,1,24,180,59,1096
586,Tobias Abstreiter,1,31,178,85,399
587,Gudrun Maria Abt,2,26,178,61,1150
588,Aleksandr Viktorovich Sasha Abt,1,25,179,68,874
589,Najmeh Abtin,2,25,160,57,496
590,Mohamed Abu Abdullah,1,27,173,74,86
591,Abdul Wahab Abu AlHail Labid,1,27,180,79,497
592,Mohamed Ahmed Abu Ali,1,19,0,0,899
593,Methkal Marouf Abu Drais,1,28,168,67,526
594,Lailin Abu Hassan,1,22,0,0,619
595,Majed Abu Maraheel,1,33,180,76,772
596,Maher Abu Rmilah,1,28,172,72,772
597,Mohamed Ahmed Abu Sobea,1,0,0,0,308
598,Omar AbuFares,1,16,178,69,526
599,Bektas Abubakirov,1,23,165,54,535
600,Nagmeldin Ali Abubakr,1,18,172,63,1003
601,Sanna Abubkheet,2,19,157,52,772
602,Abudoureheman,1,22,182,75,199
603,Juma Abudu,1,24,170,59,537
604,Folashade Shade Abugan,2,17,150,64,722
605,Fernando J. Abugattas Aboino,1,20,190,80,794
606,Roberto Abugattas Aboino,1,21,182,77,794
607,Hamza Abughalia,1,23,0,85,587
608,Ahmad Abughaush,1,20,178,68,526
609,Fartun Abukar Omar,2,18,170,58,962
610,Ginko AbukawaChiba,2,22,148,46,514
611,Mohammed Abukhousa,1,23,170,67,772
612,Mohammad Abulibdeh,1,28,183,68,526
613,Kariman Abuljadayel,2,22,180,70,899
614,Jos Manuel Abundis Sandoval,1,23,177,72,656
615,Abdullah Abuqrais,1,25,163,65,556
616,Shigeru Aburaya,1,27,163,51,514
617,Cristobal Alejandro Aburto Tinoco,1,28,161,60,656
618,Aleksandr Veniaminovich Abushakhmetov,1,21,189,81,978
619,Magomedgasan Mingazhutdinovich Abushev,1,20,170,62,978
620,Kanat Kalizhanovich Abutalipov,1,25,168,56,535
621,Anas Sameer N. H. Abuyousuf,1,14,181,77,831
622,Ali Abuzamia,1,19,185,80,526
623,Irina Alekseyevna Abysova,2,27,175,56,874
624,Srr Acar,1,0,170,78,1071
625,E. Doan Acarbay,1,21,0,0,1071
626,Alain Acart,1,21,175,67,362
627,Andreea Roxana Acatrinei,2,16,150,40,861
628,Jacques Accambray,1,22,194,125,362
629,William Accambray,1,24,194,104,362
630,Anna Accensi Abella,2,26,0,0,982
631,Ezio Acchini,1,26,0,0,507
632,Mario Acchini,1,33,0,0,507
633,Martina Accola,2,24,170,62,1019
634,Paul Accola,1,20,176,82,1019
635,Alfredo Accorsi,1,27,0,0,507
636,Enrique Accorsi Teuthorn,1,31,0,0,198
637,Eusebio Acea Colarte,1,31,190,95,249
638,Raidel Acea Morales,1,21,0,0,249
639,Domingo GmezAcedo Villanueva,1,21,0,0,982
640,Carmen Acedo Jorge,2,17,0,0,982
641,Jos Aceituno,1,23,167,58,198
642,Ervin S. Acel,1,39,0,0,1096
643,Marco Acerbi,1,23,190,74,507
644,Claudia Acerenza Marez,2,22,160,55,1121
645,Elmer ngel Acevedo,1,19,0,0,310
646,Anibl Santiago Acevedo,1,21,176,67,825
647,Eyne Acevedo Tabares,1,22,0,67,225
648,Fabio Acevedo,1,22,171,70,225
649,Fernando Acevedo Portugues,1,22,175,65,794
650,Javier Carlos Acevedo,1,18,182,68,174
651,Jos Eduardo Acevedo Herrera,1,22,179,65,1128
652,Nicole Jocelin Acevedo Tangarife,2,21,166,70,225
653,Sharon Evelin Acevedo Tangarife,2,23,170,61,225
654,Daniel Aceves Villagrn,1,19,158,52,656
655,Roberto Aceves Villagrn,1,22,165,64,656
656,David Laurence Acfield,1,21,178,73,413
657,Mohamed Ali AchaCheloi,1,25,165,68,496
658,Jaouad Achab,1,23,175,64,96
659,Mustapha Achab,1,22,0,0,683
660,Karem Faride Achach Ramrez,2,25,169,60,656
661,Emilio Achacoso,1,28,178,78,799
662,Loreto Achaerandio SnchezMarn,2,20,164,50,982
663,Sharath Kamal Achanta,1,22,186,85,487
664,Kieron Robert Achara,1,29,208,110,413
665,Gilbert AchardPicard,1,29,0,0,364
666,Aziz Acharki,1,28,180,68,399
667,Benjamin Ben Acheampong,1,25,161,62,404
668,Gemma Acheampong,2,23,163,54,404
669,Joachim Yaw Acheampong,1,18,181,73,404
670,Alfred Achermann,1,24,176,75,1019
671,Ghassan Achi,1,16,168,60,576
672,Wilson Achia,1,25,167,52,1083
673,Abdel Hak Achik,1,29,165,54,683
674,Mohamed Abdelhak Achik,1,23,174,57,683
675,Onochie Lawrence Larry Achike,1,25,188,75,413
676,Gaston Achille,1,0,0,0,362
677,Georges AchilleFould,2,55,0,0,362
678,Jacob Hendrik Jack Achilles,1,41,182,98,705
679,Ioan Valeriu Achiriloaie,1,23,183,87,861
680,Rita Nikolayevna Achkina,2,25,168,63,978
681,Janet Achola,2,24,167,52,1083
682,Julius Achon,1,19,168,55,1083
683,Natalie Chioma Achonwa,2,19,190,86,174
684,Ahmed Mohamed Achouche,1,28,191,110,308
685,Dallal Merwa Achour,2,17,176,45,15
686,Khaled Achour,1,20,177,82,1070
687,Haykel AlAchouri,1,23,184,84,1070
688,Said Achtar,1,23,0,0,1026
689,Roger Achten,1,28,171,62,96
690,Chantal Achterberg,2,27,172,72,705
691,Assumpta AchuoBei,2,20,159,55,172
692,James Dudley Jim Achurch,1,28,0,0,66
693,Gabriel Achy Assi,1,25,166,61,237
694,Oliver M. Acii,2,18,167,55,1083
695,Ricardo Augusto Amaral Acioly,1,24,179,78,138
696,Charles Acke,1,0,0,0,96
697,Fausto Alesio Acke Padovini ,1,22,0,0,1012
698,Paul Douglas Ackerley,1,27,179,68,716
699,Charles Edwin Charley Ackerly,1,22,0,0,1096
700,Nathaniel Leedom Nate Ackerman,1,26,173,74,413
701,Georg Ackermann,1,24,191,75,399
702,Ronny Ackermann,1,20,184,69,399
703,Marianne Marjan AckermansThomas,2,26,180,70,705
704,Dsir Antoine Acket,1,27,0,0,96
705,Donat Acklin,1,22,190,99,1021
706,Guido Acklin,1,24,200,104,1021
707,Urban Acman,1,24,180,83,944
708,Alberto Enrique Acosta Palma,1,19,0,0,656
709,Asuncin Acosta Galano,2,18,169,52,249
710,Bryan Josu Acosta Ramos,1,22,175,74,469
711,Carlos Acosta,1,28,0,0,656
712,Hctor H. Acosta,1,26,180,81,45
713,Jos Eugenio Acosta,1,26,173,73,45
714,Juan Acosta Umazabal,1,29,0,0,198
715,Julio Csar Acosta Gonzlez,1,29,160,62,198
716,Lautaro Germn Acosta,1,20,168,72,45
717,Leopoldo Acosta,1,22,185,61,306
718,Luis Angel Acosta,1,20,180,73,656
719,Luz Mercedes Acosta Valdez,2,27,164,63,656
720,Marcelo Alberto Acosta Jimnez,1,20,0,0,310
721,Mara Jos Acosta Acosta,2,24,172,69,1128
722,Mariano Acosta,1,22,0,0,45
723,Osmay Acosta Duarte,1,23,188,91,249
724,Pedro Javier Acosta Snchez,1,20,188,78,1128
725,Roslandy del Valle Acosta Alvarado,2,16,190,62,1128
726,Tanya Acosta,2,25,182,70,45
727,Martn Ral Acosta y Lara Daz,1,23,0,0,1121
728,George Wilson Acquaah,1,26,0,0,404
729,Robert Acquafresca,1,20,184,70,507
730,Edward Acquah,1,29,188,82,404
731,Oliver Acquah,1,22,177,82,404
732,Samuel Sam Acquah,1,21,178,72,404
733,Ilona cs Zimmermann ,2,16,0,0,477
734,Otto Mnsted Acthon,1,30,0,0,273
735,Benjamin Maxwell Ben Acton,1,32,0,0,66
736,Brigitte Acton Smith ,2,20,168,63,174
737,Amelia Lynn Amy Acuff Harvey ,2,21,188,66,1096
738,Crox Ernesto Acua Rodrguez,1,18,192,89,1128
739,Jorge Acua,1,24,173,50,1121
740,ngel Mudo Acua Lizana,1,29,0,0,656
741,Ricardo Acua,1,25,0,0,656
742,Roberto Acua,1,25,208,109,45
743,Arslanbek Aylow,1,23,177,75,1072
744,Jzsef Aczl Eisenhoffer ,1,23,0,0,477
745,Kazimierz Piotr Adach,1,23,162,60,810
746,Goro Adachi,1,19,156,56,514
747,Kiyoshi Adachi,1,22,179,60,514
748,Mariko Adachi,2,29,162,51,514
749,Miho Adachi,2,25,165,58,514
750,Seiya Adachi,1,21,172,67,514
751,Takumi Adachi,1,26,168,67,514
752,Yumi Adachi,2,23,160,0,514
753,Yurie Adachi,2,28,156,51,514
754,Craig Robert Adair,1,21,187,81,716
755,Ali Enver Adakan,1,23,186,100,1071
756,Adalberto Pereira da Silva,1,25,189,105,138
757,Adam,1,0,0,0,362
758,Adam,1,0,0,0,362
759,Ahmed Adam,1,20,162,60,1003
760,Constantin Adam,1,20,202,105,861
761,Gal Adam,1,22,190,80,646
762,Gordon Belgum Gordy Adam,1,21,0,0,1096
763,Herman Adam Negrete,1,23,180,71,656
764,Idrissa Adam,1,27,178,79,172
765,JeanPaul Adam,1,15,0,0,917
766,Ji Adam,1,25,187,83,259
767,Johannes Johann Adam,1,0,0,0,399
768,Joseph Adam,1,27,172,70,917
769,Leonie Adam,2,23,162,54,399
770,Marcus Adam,1,24,182,82,413
771,Marianne Adam,2,20,183,85,302
772,Michael B. Mike Adam,1,24,175,95,174
773,Moustafa Adam,1,19,173,71,308
774,Nicolas Dominique Nic Adam,1,30,0,0,602
775,Otto Adam,1,26,0,0,399
776,Paul Adam,1,49,0,0,362
777,Pierre Louis Eugne Adam,1,24,0,0,362
778,Sndor dm,1,20,0,0,477
779,Shuaib Adam,1,30,175,80,537
780,Tony Adam,1,18,169,61,399
781,Ahmed Adam Salah,1,30,154,64,1003
782,Samba Adama,1,32,175,82,645
783,Stefan Adamczak,1,31,175,73,810
784,Matthias Adamczewski,1,30,187,77,1150
785,Dariusz Adamczuk,1,22,179,78,810
786,Adam Eucharyst Adamczyk,1,21,173,80,810
787,Edward Adamczyk,1,26,190,83,810
788,Lubo Adamec,1,29,184,77,259
789,Petr Adamec,1,20,187,87,259
790,Mara Teresa Adames,2,18,160,52,656
791,Luigi Adami,1,47,0,0,507
792,Jina AdamikovPelcov,2,22,173,62,259
793,Panagiotis Adamidis,1,18,0,0,419
794,Janusz Andrzej Adamiec,1,21,176,74,810
795,Tomasz Adamiec,1,26,171,69.5,810
796,Sabine Heidrun Adamik Picken Bothe ,2,32,172,68,399
797,Zoltn Adamik,1,23,175,71,477
798,Pirouz Adamiyat,1,23,190,80,496
799,Nafissatou Moussa Adamou,2,14,172,72,721
800,Georgi Mirchev Adamov,1,25,173,64,154
801,Tatyana Pavlovna Adamovich,2,29,163,54,1096
802,Tadeusz Ralf Adamowski,1,26,177,70,810
803,Anne Wilma Adams King ,2,16,165,54,413
804,Antoine Xavier Adams,1,23,180,79,883
805,April Jane Adams,2,19,0,0,66
806,Bartlett S. Bart Adams,1,38,0,0,1096
807,Benjamin Willard Ben Adams,1,22,188,78,1096
808,Robert Bob Adams,1,27,0,0,174
809,Brian Adams,1,27,183,67,413
810,Bridget Shirley Adams Bengough ,2,19,0,0,413
811,Natalie Cammile Adams Brannan ,2,20,173,65,1096
812,David Dixie Adams,1,30,188,79,967
813,Edgar Holmes Adams,1,36,0,0,1096
814,Edward Adams,1,0,0,0,413
815,Francis Frank Adams,1,22,169,68,1065
816,Frederick Thomas Fred Adams,1,0,0,0,413
817,Gerard Gerry Adams,1,38,177,70,66
818,Harry Lester Adams,1,31,0,0,1096
819,John E. Adams,1,24,178,95,291
820,Judith C. Judi Adams,2,37,0,0,1096
821,Keith Adams,1,22,167,75,174
822,Lennox Adams,1,20,0,0,885
823,Liam Adams,1,29,178,64,66
824,Luke Kendall Adams,1,27,189,70,66
825,Lynda Riley Adams Hunt ,2,16,0,0,174
826,Lyukman Rasakovich Adams,1,23,194,87,874
827,Mareike Adams,2,26,174,73,399
828,Maureen Adams,2,38,169,68,66
829,Morgan Orlando Adams Jr,1,20,0,0,692
830,Adrian Neil Adams,1,21,178,78,413
831,Nelson Luis Adams,1,21,0,81,825
832,Nicola Virginia Adams,2,29,164,51,413
833,Odalys Adams Castillo,2,25,171,59,249
834,Paul Adams,1,24,185,98,66
835,Phillip Maxwell Phil Adams,1,39,163,93,66
836,Platt Adams,1,23,188,78,1096
837,Rachael Alexis Adams,2,26,188,81,1096
838,Ralph Andrew Adams,1,20,170,56,174
839,Robert P. Adams,1,17,188,85,174
840,Victoria Vicki Adams,2,24,164,69,413
841,Walter Adams,1,23,172,67,1150
842,Wayman Elbridge Adams,1,48,0,0,1096
843,William T. Adams,1,0,0,0,413
844,William Edward Willie Adams,1,19,198,93,1096
845,Birgitta AnnAgnes Bride AdamsRay,2,21,0,0,1012
846,Valerie Kasanita AdamsVili Price ,2,19,193,120,716
847,Morten Gundro Adamsen,1,22,181,84,742
848,Antoni Adamski,1,20,179,74,810
849,Filip Kamil Adamski,1,25,189,87,399
850,Herbert Adamski,1,26,0,0,399
851,Jerzy Adamski,1,23,171,58,810
852,Tadeusz Adamski,1,29,0,0,810
853,Per Anders Adamson,1,22,177,68,1012
854,Derrick Adamson,1,26,177,72,511
855,James Nicholas Nick Adamson,1,27,183,74,1096
856,Per Owe Adamson,1,25,171,65,1012
857,Gsta Napoleon Adamsson,1,27,0,0,1012
858,Charles Adamu,1,23,170,81,404
859,Mamudu Adamu,1,27,0,0,722
860,Dariusz Adamus,1,23,185,94,810
861,Jos Carlos Adn Arias,1,25,166,57,982
862,Nenita Adan,2,23,160,49,799
863,Aboukar Hassan Adani,1,20,165,59,962
864,Yasemin Adar,2,24,180,75,1071
865,Juan Bautista Adarraga Elizarn,1,24,183,0,982
866,Orhan Ada,1,20,0,0,1071
867,Christopher Thomas Chris Adcock,1,23,183,80,413
868,Frances Fran Adcock,2,20,178,72,66
869,Gabrielle Marie Gabby Adcock White ,2,25,167,0,413
870,William Arthur Bill Adcocks,1,26,168,55,413
871,Berkane Lakhdar Adda,1,21,178,78,15
872,Elie Adda,1,0,0,0,308
873,Mehdi Addadi,1,28,179,70,15
874,Edith Addams de Habbelinck Lutjens Taylor Bel Geddes ,2,20,0,0,96
875,Jenny Marie Beatrice Addams,2,19,0,0,96
876,Jean Renaud Adde,1,37,181,70,362
877,Yannick Adde,1,22,195,115,362
878,Hamida Addche,1,28,164,56,362
879,Corran Descy Addison,1,23,170,65,967
880,Roy Addison,1,21,177,75,413
881,Joseph Joe Addo,1,24,182,81,404
882,Simon Addo,1,17,180,79,404
883,Charles AddoOdametey,1,27,170,67,404
884,Eugene Addor,1,0,0,0,1019
885,Robert Charles Bob Addy,1,23,191,76,413
886,Ebenezer Charles O. Addy,1,23,178,70,404
887,James Aryee Addy,1,20,183,75,404
888,Jangy McKinley Addy,1,23,188,88,586
889,Mercy Addy,2,20,161,58,404
890,Winifred Addy,1,23,0,0,404
891,William Harold Ade,1,20,0,0,1096
892,Peter Adeberg,1,19,185,75,302
893,Ulrike Adeberg Spielmann ,2,23,170,60,399
894,James Adede,1,29,162,92,537
895,Adegboyega Folaranmi Adedoyin,1,25,0,0,413
896,Olubayo Adefemi,1,22,181,82,722
897,Lawrence Adegbeingbe,1,27,181,66,722
898,Stephen Adebisi Gbadegesin Steve Adegbite,1,24,186,77,722
899,Adewale Adegbusi,1,30,0,67,722
900,Oluwakemi Kemi Adekoya,2,23,166,63,81
901,Amos Ojo Adekunle,1,26,140,48,722
902,Odunayo Folasade Adekuoroye,2,22,169,53,722
903,Carolyn Adel,2,17,163,52,1006
904,Gun Margareta del Nilsson ,2,25,163,52,1012
905,Alberto Adela,1,0,0,0,799
906,Peter Adelaar,1,33,213,135,705
907,Irfan Adelbi,1,38,185,90,526
908,Ayodele Dele Adeleye,1,19,190,80,722
909,Andr Adelheim,1,22,177,70,362
910,Hugh Jean Danny Adeline,1,28,0,0,917
911,Antoine Adelisse,1,17,178,65,362
912,Beatrice Adelizzi,2,19,175,67,507
913,Marcel Louis Ernest Alfred Charles Albert Adelon,1,38,0,0,362
914,Lambert Adelot,1,29,0,0,96
915,Abrar Osman Adem,1,18,168,58,322
916,Biko Adema,1,28,177,85,537
917,Joost Adema,1,24,202,91,705
918,Ademir Roque Kaefer,1,24,179,74,138
919,Hoche Yaya Aden,1,21,180,47,287
920,Ibrahim Mohamed Aden Gedi,1,23,178,75,962
921,Jama Awil Aden,1,23,176,69,962
922,Jama Mohamed Aden,1,21,180,68,962
923,Olapade Charles Adeniken,1,19,186,78,722
924,Aminat Oluwafunmilayo Adeniyi,2,23,165,58,722
925,Adenzia Aparecida Ferreira da Silva,2,25,187,65,138
926,Esau Adenji,1,24,177,70,172
927,Margaret Adetutu Adeoye,2,27,162,65,413
928,Alfred Ader,1,31,166,60,810
929,Berhane Adere Debala,2,22,170,50,332
930,Hanns Aderhold,1,33,0,0,399
931,Nyakisi Adero,2,30,0,0,1083
932,Ademola Adeshina,1,24,0,0,722
933,Adsio Alves Machado,1,19,0,0,138
934,Adeoye Adetunji,1,22,174,71,722
935,Adevaldo Virglio Netto,1,21,0,0,138
936,Isiaq Adeyanju,1,24,162,65,722
937,Fatai Adeyemo,1,0,0,0,724
938,Cary Glen Adgate,1,22,173,74,1096
939,Kamal Bahadur Adhikari,1,31,163,69,702
940,David Adiele,1,25,174,0,722
941,Paul Adiga,1,20,176,74,1083
942,Moriam Seun Adigun,2,25,153,52,722
943,Arman Adikyan,1,23,168,66,55
944,Haydy Morsy Adil,2,16,168,58,308
945,Mirza Adil,1,17,177,73,1003
946,Adel Mohamed Adili,1,21,176,65,587
947,Adilson de Freitas Nascimento,1,20,195,88,138
948,Hammed Adio,1,21,185,63,722
949,Antonio R. Adipe Marrone,1,24,0,0,1121
950,Ilana Adir Kamarshik ,2,19,165,58,503
951,Evelyn Adiru,2,22,162,50,1083
952,Badathala Adisekhar,1,28,0,53,487
953,Franck Adisson,1,23,180,70,363
954,Adiyasambuu Tsolmon,2,23,165,65,678
955,Jikirum Adjaluddin,1,21,0,0,799
956,Richard Richy Adjei,1,27,190,110,401
957,Sammi Adjei,1,18,0,0,404
958,Denos Adjima Beche,1,0,168,56,237
959,Christian Donfack Adjoufack,1,28,175,80,172
960,Amanda Jo Adkins Schneider ,2,23,173,61,1096
961,Bradley Don Brad Adkins,1,22,188,80,1096
962,Charles Chuck Adkins,1,20,0,0,1096
963,Derrick Ralph Adkins,1,26,188,80,1096
964,Robert Edward Bob Adlard,1,32,0,0,413
965,Alan Adler,1,20,186,80,138
966,Daniel Adler,1,26,180,72,138
967,Egon Adler,1,23,172,62,399
968,Margarete Grete Adler,2,16,0,0,71
969,Harry Herchel Adler,1,36,0,0,218
970,Lena Kristina Adler,2,18,162,56,1012
971,Uwe Adler,1,20,182,77,399
972,Herman Aleksandrovich Adlerberg,1,21,0,0,162
973,Gregor Nils Henric Adlercreutz,1,37,0,0,1012
974,Nils August Domingo Adlercreutz,1,45,0,0,1012
975,Anna Mrtha Vilhelmina Adlerstrhle von Oelreich ,2,39,0,0,1012
976,Jonna EvaMaj Adlerteg,2,17,153,38,1012
977,Erik William Adlerz,1,15,0,0,1012
978,Mrta Elvira Adlerz Hermansson ,2,15,0,0,1012
979,Hans Adlhoch,1,41,177,70,174
980,Rebecca Becky Adlington,2,19,179,70,413
981,Katrin Adlkofer,2,22,177,62,1150
982,Hamdi Adly ElSeoudi Ibrahim,1,23,194,82,308
983,Sad Admane,1,0,174,62,15
984,Jane Admans,2,21,165,53,413
985,Megra Admassou,1,25,177,65,332
986,Adriana Johanna Jacoba AdmiraalMeijerink,2,30,0,0,705
987,Khadour Adnan,1,25,173,81,1026
988,Mustapha Adnane,1,0,168,77.5,683
989,Gadi Ado,1,20,173,61,1083
990,Adogon,1,0,0,0,237
991,Christopher Silas Adolf,1,24,168,59,771
992,Josef Adolf,1,25,0,0,259
993,Ruth Adolf,2,20,165,56,1019
994,Ricardo Adolfo,1,0,0,0,799
995,Jan Erik Adolfsen,1,21,0,0,742
996,Karl Tage Herbert Adolfsson,1,21,182,72,1012
997,Lars Olof Melker Adolfsson,1,22,183,81,1012
998,ke Ronnie Adolfsson,1,23,180,77,1012
999,Sune Roland Adolfsson,1,25,180,74,1012
1000,Dainius Adomaitis,1,26,202,100,591
1001,Svajnas Adomaitis,1,19,175,55,591
1002,Daniel Adomako,1,20,170,69,404
1003,Lena Annika Adomat,2,16,162,56,1012
1004,Aurimas Adomaviius,1,22,204,100,591
1005,Neil Isaac Adonis,1,31,182,93,967
1006,Ador,1,0,0,0,362
1007,Istvn Adorjn,1,22,0,0,477
1008,Jnos Adorjn,1,34,192,83,477
1009,William Adornado,1,21,187,77,799
1010,JeanLuc Adorno,1,23,180,64,675
1011,Omar Adorno,1,23,160,51,825
1012,Rubn Adorno Melndez,1,23,190,91,825
1013,Barthelmy Adoukonu,1,22,160,55,106
1014,Martin Natchaba Adouna,1,28,167,68,1054
1015,Conrad Adriaenssens,1,49,0,0,96
1016,J. Adriaenssens,1,0,0,0,96
1017,Nathan GharJun Adrian,1,19,198,100,1096
1018,Vera Adrian,2,22,168,57,696
1019,Selvyana AdrianSofyan,2,33,151,52,491
1020,Adriana Aparecida dos Santos,2,21,180,61,138
1021,Eduardo Bto Adriana,1,35,176,120,706
1022,Sharnol Leonard Adriana,1,29,185,95,705
1023,Adriana Adrianinha Moiss Pinto,2,21,170,65,138
1024,Elisngela Maria Adriano,2,23,180,96,138
1025,Attila Adrovicz,1,30,189,87,477
1026,Carlos Adsera Puig,1,21,173,72,982
1027,Mark J. Adshead,1,25,173,65,413
1028,Fredua Koranteng Freddy Adu,1,19,170,66,1096
1029,Carlos Adueza Troll,1,20,0,0,198
1030,Martha Adusei,2,24,165,64,174
1031,Aduuchiin Baatarkh,1,24,185,82,678
1032,Serhiy Mykolaiovych Advena,1,20,190,82,1084
1033,Adyaagiin Jgdernamjil,1,27,154,52,678
1034,Viktoriya Adyeva,2,20,160,55,535
1035,Erkin Adylbek uulu,1,25,190,80,557
1036,Olga Olegovna Adzhigerskaya,2,26,192,65,535
1037,Rustam Iwanovych Adzhy,1,23,175,69,1084
1038,orbergur Aalsteinsson,1,28,190,90,482
1039,Silulu A etonu Grey ,2,24,170,59,24
1040,Urs Aeberhard,1,30,180,98,1021
1041,Max Aeberli,1,0,0,0,1019
1042,Adolf Aebersold,1,27,0,0,1019
1043,Regula Aebi Anliker ,2,22,170,58,1019
1044,David Aebischer,1,24,186,85,1019
1045,Christian Aebli,1,27,180,95,1021
1046,Klaus Aeffke,1,24,189,82,399
1047,Carl Bror Emil Kalle Aejemelaeus im ,1,29,169,0,874
1048,Eduard Aellig,1,24,181,93,71
1049,Lon Joseph Aelter Freddy ,1,22,0,0,96
1050,Hansjrg Aemisegger,1,24,175,75,1019
1051,Mechelina Agnes Elisabeth Lies Aengenendt,2,20,0,0,705
1052,Jasper Aerents,1,19,191,86,96
1053,Luca Aerni,1,20,177,80,1019
1054,Jean Aerts,1,20,0,0,96
1055,Katrien Aerts,2,37,162,51,96
1056,Mario Aerts,1,33,182,68,96
1057,Sara Aerts,2,28,182,64,96
1058,Andreas Aeschbach,1,22,178,67,1019
1059,Marianne Aeschbacher,2,21,166,50,362
1060,Marita Aeschbacher,2,31,173,64,1019
1061,Frdric Charles Aeschlimann,1,27,0,0,1019
1062,JeanJacques Aeschlimann,1,34,186,86,1019
1063,Peter Aeschlimann,1,25,186,86,1019
1064,Albert Aeschmann,1,23,0,74,1019
1065,Oscar Adolf Richard af Strm,1,44,0,0,1012
1066,Paulus Reinhold af Uhr,1,20,0,0,1012
1067,Hamed Afagh Eslamieh,1,25,188,82,496
1068,Brian O Neill Afanador Prez,1,19,175,68,825
1069,Nikolay Konstantinovich Afanasyev,1,30,187,80,874
1070,Valery Yevgenyevich Afanasyev,1,23,175,79,978
1071,Kseniya Dmitriyevna Afanasyeva,2,16,158,48,874
1072,Yelena Aleksandrovna Afanasyeva Vlasova ,2,30,164,56,874
1073,Mustapha Afandi,1,26,175,74,683
1074,Khairulnizam Mohd Afendy,1,19,182,70,619
1075,Abel Aferalign,1,20,169,54,332
1076,JammaludDin Affendi,1,28,0,0,5
1077,Xavier Affentranger,1,26,0,0,1019
1078,Franois Jacques Affolter,1,21,186,74,1019
1079,Konrad Affolter,1,26,187,87,1019
1080,Ahmed Afghan,1,18,180,82,496
1081,Alessia Afi Dipol,2,18,168,58,1054
1082,Ahmed Afifi,1,28,194,92,308
1083,Gharib Afifi,1,0,0,0,308
1084,Shimaa Afifi,2,19,163,54,308
1085,Maksim Sergeyevich Afinogenov,1,22,183,88,874
1086,Madjid Aflaki Khamesh,1,27,184,77,496
1087,Evelina Afoa,2,17,162,60,888
1088,Olabisi Bisi Afolabi,2,20,180,62,722
1089,Vladimir Afonin,1,24,189,67,978
1090,Inha Mykolavna Afonina,2,22,0,0,1088
1091,Nuno Miguel Figueiredo Afonso,1,21,190,85,816
1092,Paixo Afonso,1,25,176,80,35
1093,Marina Anatolyevna Aframeyeva,2,25,171,62,874
1094,Felicia Afrsiloaie Jitianu ,2,22,178,70,861
1095,Cecil Sebastian Afrika,1,28,175,75,967
1096,Hannah Afriyie,2,20,165,52,404
1097,Georgios Afroudakis,1,19,194,103,419
1098,Khristos Afroudakis,1,20,188,88,419
1099,Mehrdad Afsharian Tarshiz,1,37,172,69,496
1100,Ibrahim Afsharpour,1,21,0,0,496
1101,Mohammad Anwar Afzal,1,0,0,0,5
1102,Muhammad Afzal,1,25,169,78,770
1103,Muhammad Afzal,1,21,184,69,770
1104,Muhammad Afzal Manna,1,25,173,76,770
1105,Mirza Najib Aga,1,19,0,0,487
1106,Karim ElHusseini Aga Khan,1,27,0,0,496
